Date,Caramelo-2,Caramelo-3,Toposi-1,Toposi-2H,La Estancia-1H
12/31/2017,1099.659,1236.97,1300.645,1816.189,873.7196
1/1/2018,1098.376,1234.661,1292.259,1815.508,865.1882
1/2/2018,1098.203,1233.289,1290.214,1813.456,856.8015
1/3/2018,1105.521,1229.362,1293.63,1817.253,868.8743
1/4/2018,1098.868,1225.252,1300.452,1820.147,854.1671
1/5/2018,1082.76,1218.559,1256.911,1772.614,826.2609
1/6/2018,1100.295,1220.567,1329.384,1805.28,848.358
1/7/2018,1092.645,1222.11,1295.812,1798.5831,834.1599
1/8/2018,1100.57,1216.737,1314.971564,1798.179055,837.8221
1/9/2018,1102.453,1211.424,1334.068904,1819.830991,838.356
1/10/2018,1107.083,1215.314,1336.115478,1820.577078,838.3223
1/11/2018,1095.531,1209.578,1295.461,1797.622,817.0603
1/12/2018,1017.616,1133.317,780.4036,1644.902,723.957
1/13/2018,1561.772,1145.757,951.4377,1493.321,701.1194
1/14/2018,1783.436,1099.962,1084.92,1264.698,741.07
1/15/2018,1599.73,1140.089,1157.025,1619.697,737.7026
1/16/2018,1133.85483,1191.18738,1309.218,1796.383,806.5041
1/17/2018,1124.741,1158.5,1312.618,1779.59,801.2366
1/18/2018,1132.821,1162.415,1308.971,1778.764,804.806
1/19/2018,1131.021,1173.446,1320.473,1775.674,808.8431
1/20/2018,1101.943,1138.36,1288.358,1733.341,782.1115
1/21/2018,1082.695,1144.149,1258.68,1687.517,764.149
1/22/2018,1089.347,1133.151,1257.964,1679.96,763.0043
1/23/2018,1074.127,1135.942,1233.12,1652.157,746.2648
1/24/2018,1058.12,1153.285,1213.747,1646.394,716.8124
1/25/2018,1088.001,1124.799,1248.125,1645.865,750.2675
1/26/2018,1072.489,1154.035,1245.004,1692.689,745.4136
1/27/2018,1070.554,1130.05,1224.906,1644.224,726.7919
1/28/2018,1072.786,1127.716,1218.663,1632.967,728.0514
1/29/2018,1014.064,1102.027,1154.489,1526.085,682.8685
1/30/2018,1045.783,1138.23,1193.776,1645.997,709.3729
1/31/2018,1077,1121.508,1223.571,1654.367,734.1447
2/1/2018,1080.328,1117.925,1222.882,1642.841,735.7648
2/2/2018,1053.02,1111.064,1181.069,1595.296,705.8553
2/3/2018,1119.567,1120.301,1299.683,1728.843,789.0061
2/4/2018,1086.485,1111.643,1252.445,1666.473,748.7092
2/5/2018,1072.924,1091.203,1221.572,1656.462,729.0258
2/6/2018,1051.457,1095.375,1190.135,1609.184,700.0547
2/7/2018,1095.924,1097.614,1241.56,1674.5,740.3698
2/8/2018,1086.486,1097.403,1228.984,1647.451,736.2103
2/9/2018,1067.964,1092.351,1212.187,1647.725,729.0688
2/10/2018,1075.964,1073.894,1218.078,1637.7,730.9212
2/11/2018,1066.449,1068.074,1194.61,1598.571,714.4214
2/12/2018,1046.894,1060.987,1189.102,1605.515,710.1699
2/13/2018,1084.179,1083.784,1231.509,1671.877,741.6776
2/14/2018,1107.175,1072.678,1259.091,1704.418,762.4362
2/15/2018,1140.112,1086.711,1328.69,1765.789,806.4127
2/16/2018,1135.269,1074.936,1341.105,1761.101,789.5402
2/17/2018,1139.471,1092.495,1359.201,1771.765,808.7997
2/18/2018,1137.521,1077.084,1347.977,1766.116,803.6987
2/19/2018,1136.965476,1073.882964,1340.399505,1763.693382,803.6742
2/20/2018,1145.142,1101.811,1368.509,1771.688,816.14
2/21/2018,1137.7683,1041.109,1350.271,1764.374,806.566
2/22/2018,1147.1666,1122.0766,1359.943,1771.257,815.4954
2/23/2018,1142.224,1148.99,1345.13,1756.579,808.6561
2/24/2018,1050.364,1167.81822,1368.176,1754.035,817.952
2/25/2018,1144.703,1159.592,1343.54,1752.477,776.369
2/26/2018,1154.82,1166.022,1260.984,1767.877,824.2397
2/27/2018,1141.397,1162.572,1209.382,1750.81,801.6376
2/28/2018,1147.766,1170.343,1233.131,1753.417,809.5614
3/1/2018,1150.342,1171.096,1244.898,1756.006,813.5916
3/2/2018,1144.945,1161.629,1222.567,1747.008,806.6341
3/3/2018,1173.704,1207.547,1183.728,1716.572,780.8614
3/4/2018,1116.622,1157.9,1194.519,1690.918,780.2595
3/5/2018,1133.021,1185.237,1201.381,1725.514,790.8846
3/6/2018,1112.082,1174.306,1186.106,1687.628,770.72
3/7/2018,1149.231,1184.111,1256.835,1742.65,815.8969
3/8/2018,1129.291,1156.625,1217.773,1723.681,789.7175
3/9/2018,1138,1166.792,1216.85,1729.533,791.0685
3/10/2018,1139.927,1166.125,1212.112,1723.275,819.4725
3/11/2018,1121.793,1158.975,1173.237,1695.397,760.6953
3/12/2018,1123.412,1171.158,1189.882,1693.143,775.6046
3/13/2018,1078.361,1163.736,1128.724,1614.235,723.127
3/14/2018,1116.438,1177.909,1189.918,1667.326,767.3618
3/15/2018,1147.634,1205.101,1241.507,1724.098,805.9378
3/16/2018,1144.965,1211.043,1235.223,1720.718,799.1967
3/17/2018,1132.135,1197.335,1209.896,1698.11,879.2681
3/18/2018,1109.757,1188.771,1167.935,1662.036,1066.787
3/19/2018,1110.022,1195.421,1159.63,1646.668,1050.586
3/20/2018,1107.839,1186.943,1202.6486,1730.6206,1042.544
3/21/2018,1073.875,1177.225,979.8077,1409.3567,1001.575
3/22/2018,1101.656,1193.242,1150.5645,1628.0534,1060.02
3/23/2018,1110.178,1176.824,1153.247,1630.124,1066.059
3/24/2018,1116.544,1175.106,1149.54,1620.144,1070.308
3/25/2018,1110.824,1176.431,1124.356,1646.362,1064.515
3/26/2018,1110.611,1174.942,1122.959,1642.131,1059.60356
3/27/2018,1102.603,1161.745,1118.245,1635.354,1041.745
3/28/2018,1103.614,1171.561,1120.031,1669.75,1038.536
3/29/2018,1098.109,1167.61,1115.457,1660.587,1034.437
3/30/2018,1115.008,1173.136,1106.96,1646.871,1062.26
3/31/2018,1116.224,1164.671,1100.453,1640.365,1062.934
4/1/2018,1114.915,1161.394,1095.364,1635.235,1060.823
4/2/2018,1119.85,1174.765,1113.1705,1637.6719,1059.087
4/3/2018,1120.333,1165.793,1141.72,1650.47,1074.333
4/4/2018,1113.839,1169.274,1152.13,1655.345,1059.944
4/5/2018,1111.569,1166.341,1119.9108,1633.3628,1051.555
4/6/2018,1120.66,1168.705,1130.7192,1638.8621,1061.313
4/7/2018,1108.854,1164.586,1109.6235,1629.1366,1050.068
4/8/2018,1100.508,1165.488,1099.529955,1614.318,1033.956
4/9/2018,1115.029,1165.973,1122.7831,1637.957,1066.657
4/10/2018,1113.508,1165.715,1122.7067,1627.6355,1056.303
4/11/2018,1117.968,1161.077,1119.0834,1626.6079,1054.409
4/12/2018,1110.371,1161.879,1123.8899,1626.2048,1051.396
4/13/2018,1094.136,1152.668,1107.7512,1598.9625,1037.427
4/14/2018,1065.489,1121.937,1069.8947,1541.8317,990.2868
4/15/2018,1067.744,1153.767,1065.6935,1542.8632,986.1724
4/16/2018,1070.293,1138.605,1074.491,1536.4208,984.2772
4/17/2018,1086.736,1134.031,1070.5857,1573.4884,999.917
4/18/2018,1072.881,1128.258,1046.4126,1540.5124,970.692
4/19/2018,1084.288,1131.096,1108.152,1601.762,1010.487
4/20/2018,1102.072,1138.13,1100.9737,1602.1173,1035.32
4/21/2018,1116.49,1139.178,1140.483,1635.8,1058.897
4/22/2018,1115.038,1138.716,1130.258,1640.32,1056.153
4/23/2018,1111.5019,1134.6274,1124.124,1630.258,1045.4601
4/24/2018,1112.5203,1141.4518,1133.642,1638.341,1045.5095
4/25/2018,1108.7425,1139.681,1139.038,1629.335,1055.5541
4/26/2018,1112.0721,1143.5883,1145.362,1635.347,1051.5657
4/27/2018,1093.1492,1144.7928,1140.254,1630.345,1022.3962
4/28/2018,1115.754,1153.9027,1150.784,1640.367,1077.3354
4/29/2018,1093.8866,1159.0328,1150.348,1642.824,1038.8542
4/30/2018,1102.6407,1154.4314,1133.548,1620.6523,1041.2771
5/1/2018,1033.7039,1128.4473,1077.5714,1550.3396,947.2944
5/2/2018,1108.602,1151.827,1189.9527,1670.065,1058.986
5/3/2018,1102.393,1133.903,1173.95,1635.774,1048.042
5/4/2018,1004.632,1144.544,1106.712,1487.889,939.9951
5/5/2018,1121.142,1145.307,1210.88,1654.054,1080.901
5/6/2018,1100.058,1143.902,1166.249,1621.924,1044.619
5/7/2018,861.1645,892.8886,1203.047,1724.377,1161.943
5/8/2018,0,0,1275.44,2278.15,2228.321
5/9/2018,1064.647,0,1130.118,2771.527,1356.325
5/10/2018,1024.321,771.1718,1038.138,2200.697,1247.764
5/11/2018,988.2629,1338.077,1033.547,1685.714,1199.686
5/12/2018,1016.091,1197.138,1043.1348,1713.1512,1240.501
5/13/2018,1032.192,1166.214,1072.192,1713.705,1260.138
5/14/2018,1070.737,1138.672,1056.0923,1751.9828,1309.938
5/15/2018,1067.289,1130.417,1097.8593,1711.4995,1304.334
5/16/2018,1075.636,1122.403,1103.9089,1704.25,1314.176
5/17/2018,1080.348,1119.253,1093.1286,1683.311,1316.509
5/18/2018,1083.593,1109.937,1102.4007,1671.9299,1317.948
5/19/2018,1076.521,1076.521,1078.9288,1625.7297,1307.995
5/20/2018,1095.403,1105.088,1110.9931,1632.4383,1327.533
5/21/2018,1090.959,1101.171,1103.7225,1600.2935,1320.925
5/22/2018,1097.6719,1103.8481,1130.9742,1624.863,1324.8482
5/23/2018,1104.4133,1104.6934,1169.7961,1646.7298,1312.9745
5/24/2018,1096.578,1095.9775,1143.7265,1629.8764,1301.4854
5/25/2018,1090.2276,1112.0645,1165.2324,1621.9768,1309.2781
5/26/2018,1096.855,1088.6651,1150.5496,1631.9744,1319.9328
5/27/2018,1099.0409,1081.9076,1142.7072,1634.5309,1303.195
5/28/2018,1091.2401,1091.6547,1127.527,1607.135,1322.4479
5/29/2018,1105.4385,1090.5084,1161.41,1657.9098,1333.5813
5/30/2018,1093.0887,1085.5989,1134.0963,1626.9267,1314.9851
5/31/2018,1092.9264,1085.7277,1122.3399,1618.8181,1311.633
6/1/2018,1096.907,1077.922,1123.995,1635.254,1313.889
6/2/2018,1102.333,1068.016,1131.048,1646.317,1281.416
6/3/2018,1110.582,1046.539,1154.377,1671.97,1287.598
6/4/2018,1106.77,1049.048,1146.497,1657.993,1289.427
6/5/2018,1104.864,1044.731,1141.668,1653.346,1288.674
6/6/2018,1102.743,1042.829,1133.698,1650.226,1278.464
6/7/2018,1105.144,1035.904,1140.673,1657.31,1278.411
6/8/2018,1104.525,1022.627,1142.967,1653.376,1272.334
6/9/2018,1106.926,1024.976,1157.98,1664.677,1277.32
6/10/2018,1104.525,1025.128,1155.0617,1659.0607,1277.304
6/11/2018,1118.131,1021.889,1207.4385,1701.0535,1176.774875
6/12/2018,1110.814,1014.01,1175.8632,1668.9882,1278.159
6/13/2018,1093.387,1001.863,1155.8296,1872.1033,1262.263
6/14/2018,1005.921,1005.921,1025.0031,2220.1006,1165.6
6/15/2018,995.1282,952.4778,1015.7061,2199.6209,1164.859
6/16/2018,980.342,945.6067,990.3155,2171.3935,1141.569
6/17/2018,1284.406,302.6693,1081.0668,2289.6092,1219.476
6/18/2018,1445.492,0,1158.5721,2382.7356,1268.663
6/19/2018,1432.922,0,1125.74,2366.238,1247.023
6/20/2018,1434.653,0,1158.313,2370.966,1256.222
6/21/2018,1438.4546,0,1180.7481,2378.7153,1265.7399
6/22/2018,1430.8817,0,1134.0955,2366.6495,1243.5865
6/23/2018,1424.4066,0,1114.3071,2356.3311,1227.7436
6/24/2018,1426.345,0,1109.9177,2361.9868,1233.4737
6/25/2018,1435.2661,0,1137.6041,2374.6973,1248.7914
6/26/2018,1434.057,0,1126.3315,2372.2231,1245.3258
6/27/2018,1428.4992,0,1105.1589,2363.5341,1231.8005
6/28/2018,1432.1925,0,1119.7677,2367.1404,1242.0038
6/29/2018,1438.4269,78.061,1178.1708,2377.4847,1256.7261
6/30/2018,1331.3991,854.7508,997.2661,2194.4141,1082.8509
7/1/2018,1337.542,949.0416,1007.002,2200.661,1103.749
7/2/2018,1099.815,971.577,1014.0555,2209.3349,1109.02
7/3/2018,998.3179,901.3307,1112.125,2235.345,1167.76
7/4/2018,990.6862,865.1754,1050.634,2273,1145.468
7/5/2018,979.4081,841.3514,1075.95,2246.2969,1119.26
7/6/2018,980.4668,813.3937,1188.379,2255.833,1114.96
7/7/2018,974.1685,806.841,1182.321,2266.521,1099.732
7/8/2018,982.2072,777.8851,1172.773,2250.001,1107.027
7/9/2018,982.5035,758.3359,1163.128,2257.855,1100.782
7/10/2018,987.8387,752.779,1173.6518,2189.7717,1098.188
7/11/2018,995.518,834.9028,1156.7493,2282.4116,1124.036
7/12/2018,975.0903,824.2454,1129.726,2238.799,1091.042
7/13/2018,990.8371,800.9773,1134.88,2262.37,1105.856
7/14/2018,995.7414,783.7783,1132.11,2283.907,1104.939
7/15/2018,1000.833,769.9653,1133.313,2295.871,1103.94
7/16/2018,1006.706,700.2271,1134.529,2305.676,1104.547
7/17/2018,1003.946,823.7271,1119.928,2303.854,1093.148
7/18/2018,1147.964,765.6045,1094.774,2537.201,476.6663
7/19/2018,1322.655,738.2269,1102.98,2829.348,0
7/20/2018,1087.716,719.8474,1046.859,2453.522,903.4772
7/21/2018,949.4647,699.97,990.4841,2190.76,1285.0136
7/22/2018,973.9179,694.1762,990.6501,2207.7376,1314.0621
7/23/2018,959.0633,681.729,974.7848,2191.2877,1239.3433
7/24/2018,968.0741,661.9959,971.4496,2208.0981,1304.6263
7/25/2018,958.1903,650.5008,987.371,2246.208,1297.2624
7/26/2018,1391.13,607.5898797,1136.320464,2345.529405,521.1706059
7/27/2018,1783.1594,762.8925,1162.6012,2309.832,0
7/28/2018,1491.871,683.3676,1090.0501,2190.341,351.7975
7/29/2018,952.9508,645.6297,1095.3944,2171.231,1312.9046
7/30/2018,957.3202,632.914,1084.7218,2160.124,1307.1997
7/31/2018,956.3417,622.8296,1076.443,2162.542,1302.059
8/1/2018,969.0594,619.3895,1083.882,2171.11,1313.74
8/2/2018,965.7189,596.5443,1059.024,2241,1311.432
8/3/2018,955.5841,596.5941,1048.125,2218.9885,1296.237
8/4/2018,959.2889,573.5612,1049.412,2220.251,1300.348
8/5/2018,968.5546,598.208,1061.6,2252.5547,1313.1262
8/6/2018,982.3132,539.5186,1080.562,2284.006,1327.445
8/7/2018,968.1316,592.121,1042.721,2246.1369,1308.992
8/8/2018,985.8076,563.091,1063.05,2284.3725,1322.681
8/9/2018,974.4184,552.6001,1057.251,2264.879,1316.665
8/10/2018,974.4184,543.6832,1092.823,2267.913,1317.644
8/11/2018,976.4744,566.4784,1097.35,2269.578,1317.547
8/12/2018,977.8223,568.8685,1087.734,2276.532,1318.666
8/13/2018,991.5661,550.5161,1103.581,2311.643,1337.723
8/14/2018,966.3417,538.1489,1063.235,2252.467,860.6623
8/15/2018,982.7814,599.8398,1092.187,2292.249,1329.521
8/16/2018,950.1954,798.5503,1024.54,2218.385,1284.824
8/17/2018,952.278,840.9753,1035.766,2218.947,1284.725
8/18/2018,952.5298,847.1842,1031.238,2223.564,1285.681
8/19/2018,926.9279,802.5734,1011.754,2168.715,1212.36
8/20/2018,977.7021,824.3949,1092.2901,2276.9936,972.0474
8/21/2018,913.3746,813.7174,1055.1942,2228.6626,1172.3791
8/22/2018,923.4066,791.8081,1013.5227,2162.1319,1249.7019
8/23/2018,920.3234,764.6983,1007.2215,2154.9584,1242.2196
8/24/2018,940.5975,739.8968,1021.5317,2197.5737,1267.2908
8/25/2018,937.034,732.8422,1006.636,2193.577,1261.5995
8/26/2018,945.7523,716.7008,1007.9431,2214.6714,1272.1911
8/27/2018,949.0287,706.8403,1003.7672,2222.433,1275.5905
8/28/2018,945.482,688.7712,992.1544,2220.4623,1272.2
8/29/2018,956.6746,676.3266,1005.7252,2244.8889,1284.6124
8/30/2018,971.2209,669.1314,1021.6923,2275.199,1302.49
8/31/2018,962.7407,665.3297,1001.4939,2255.1896,1287.308
9/1/2018,971.2062,647.6687,1008.3425,2280.7282,1299.692
9/2/2018,978.6707,644.7903,1029.1711,2280.5178,1198.109
9/3/2018,960.9513,625.1247,975.2274,2250.3831,1285.25
9/4/2018,966.9056,626.2712,1000.603,2264.5575,1290.32
9/5/2018,976.7604,627.0278,1005.4035,2293.834,1304.559
9/6/2018,979.8969,612.1544,1009.0996,2294.6854,1306.543
9/7/2018,988.7895,601.0857,1015.4509,2320.2545,1317.417
9/8/2018,989.5814,594.2803,1007.4198,2319.8459,1316.597
9/9/2018,983.9799,581.3347,1001.759,2308.167,1308.09
9/10/2018,989.0623,582.0161,1001.486,2321.943,1314.026
9/11/2018,990.1239,577.3322,997.6346,2321.258,1312.111
9/12/2018,992.7931,575.7032,996.441,2325.129,1312.973
9/13/2018,995.623,576.176,999.5152,2329.719,1314.937
9/14/2018,960.3217,593.8086,951.3757,2252.39,1264.769
9/15/2018,994.65,561.1727,1003.521,2328.155,1312.147
9/16/2018,996.4601,626.8702,955.0279,2326.38,1312.933
9/17/2018,985.7365,811.6619,889.5394,2308.09,1298.574
9/18/2018,943.7994,768.8851,950.6085,2219.362,1242.227
9/19/2018,952.6808,666.3998,962.2845,2234.0894,1252.0973
9/20/2018,955.1018,677.5275,958.7352,2242.0316,1253.6408
9/21/2018,946.0259,642.7477,932.423,2223.3372,1239.2256
9/22/2018,939.5972,644.1703,931.5214,2202.9553,1226.5271
9/23/2018,932.9578,656.0924,896.6435,2155.3122,1182.0374
9/24/2018,962.7056,646.7872,952.2276,2255.021,1258.7764
9/25/2018,946.684,638.4735,914.118,2222.5084,1234.5379
9/26/2018,956.176,615.6348,927.7423,2239.4914,1245.0827
9/27/2018,984.6913,622.751,974.9744,2305.0768,1283.7322
9/28/2018,945.1564,630.8089,946.6093,2214.5645,1222.2324
9/29/2018,1115.058,773.6005,1048.7674,2316.1346,1291.17
9/30/2018,1283.743,778.2549,938.1307,2198.685,1209.93
10/1/2018,1268.7819,689.9533,902.3333,2060.1124,1201.0516
10/2/2018,1291.5696,658.6377,949.1691,2180.402,1223.833
10/3/2018,1262.052,655.3604,920.398,2134.998,1190.315
10/4/2018,1265.712,649.1882,920.0519,2141.253,1196.693
10/5/2018,1293.543,637.0608,944.2653,2186.225,1223.152
10/6/2018,1294.12,614.5635,930.8187,2190.332,1223.712
10/7/2018,1296.479,607.4387,927.4113,2193.646,1224.281
10/8/2018,1304.932,588.2869,928.8384,2210.423,1231.195
10/9/2018,1277.652,575.4433,884.7285,2167.389,1202.325
10/10/2018,1280.585,570.0674,913.958,2167.833,1200.263
10/11/2018,1311.652,556.9636,942.8357,2221.425,1235.503
10/12/2018,1310.958,546.4438,944.6378,2223.372,1233.299
10/13/2018,1298.952,531.9902,915.1309,2204.217,1216.622
10/14/2018,1303.803,523.5481,927.1775,2209.487,1220.785
10/15/2018,1306.942,532.5438,920.9073,2216.432,1221.615
10/16/2018,1296.287,516.0906,899.1204,2200.586,1208.688
10/17/2018,1312.678,510.0747,920.2676,2224.872,1224.362
10/18/2018,1297.91,499.7778,886.4758,2203.342,1205.627
10/19/2018,1307.4647,500.8148,855.7898,2212.8619,1215.6183
10/20/2018,1307.4977,662.5809,530.7734,2218.3383,1213.4584
10/21/2018,1281.7597,543.3383,1107.507,2176.2206,1185.4541
10/22/2018,1277.287,530.9592,1059.2995,2167.7334,1176.8775
10/23/2018,1295.736,520.9747,1068.2489,2198.0084,1195.7257
10/24/2018,1295.0789,515.4159,1053.1408,2196.9707,1193.4685
10/25/2018,1286.898,500.8916,1035.0688,2184.0232,1181.4341
10/26/2018,1419.4855,484.4986,1016.8594,2176.7457,1173.8219
10/27/2018,1598.1085,459.5545,977.8926,2131.4741,1141.849
10/28/2018,1592.2296,443.7174,973.4916,2132.081,1142.0095
10/29/2018,1612.561,424.9728,986.1571,2165.04,1162.808
10/30/2018,1580.561,401.0931,952.1295,2136.226,1138.666
10/31/2018,1594.065,380.7511,957.6129,2151.627,1148.952
11/1/2018,1518.139,352.6891,916.5818,2059.454,1069.445
11/2/2018,1547.205,346.6493,919.8915,2098.766,1104.619
11/3/2018,1614.553,321.8134,964.6985,2178.215,1160.831
11/4/2018,1578.112,297.0775,938.5667,2283.808,1143.842
11/5/2018,1490.839,282.8456,842.5084,2628.209,1047.484
11/6/2018,1513.668,268.4472,836.1676,2607.726,1036.345
11/7/2018,1554.22,253.8846,832.266,2587.424,1022.345
11/8/2018,1463.524,232.9447,850.7913,2645.182,1043.552
11/9/2018,1469.138,227.1726,841.5059,2659.971,1048.171
11/10/2018,1599.102,201.1223,829.9655,2645.765,1024.084
11/11/2018,1602.705,161.0899,823.1555,2662.222,1032.926
11/12/2018,1606.967,144.8665,829.1011,2673.44,1034
11/13/2018,1596.997,115.1445,810.9764,2664.647,1028.971
11/14/2018,1616.327,89.5337,825.3287,2704.554,1013.96
11/15/2018,1611.441,74.648,813.1368,2703.137,1048.673
11/16/2018,1598.566,53.9,799.3969,2682.679,1021.369
11/17/2018,1600.789,20.9821103,798.6583,2693.916,1107.521
11/18/2018,1543.4725,0,743.8428,2595.9115,1278.0493
11/19/2018,1569.6785,0,734.2268,2646.5782,1297.8797
11/20/2018,1543.4222,0,809.2358,2599.9657,1283.9453
11/21/2018,1531.366,0,775.2838,2582.2853,1282.8731
11/22/2018,1530.9021,0,773.8383,2589.8587,1267.7377
11/23/2018,1538.1812,0,767.8186,2610.9739,1262.2888
11/24/2018,1534.742,0,761.6495,2611.2681,1249.8268
11/25/2018,1542.7063,0,782.5237,2631.4444,1285.6735
11/26/2018,1544.0548,0,670.8392,2655.323,1349.8804
11/27/2018,1474.9014,0,884.2049,2607.1366,1289.5836
11/28/2018,1454.739,0,867.8159,2591.31,1272.408
11/29/2018,1459.718,0,861.5906,2624.311,1291.251
11/30/2018,1451.47,0,814.9222,2510.684,1362.405
12/1/2018,1462.828,0,796.5682,2510.898,1486.114
12/2/2018,1460.754,0,789.5327,2492.272,1461.458
12/3/2018,1452.814,0,773.5272,2478.857,1439.641
12/4/2018,1462.363,0,765.6851,2475.832,1433.537
12/5/2018,1511.516,0,803.2439,2589.421,1340.465
12/6/2018,1492.484,0,798.8826,2629.1,1282.422
12/7/2018,1487.986,0,802.8156,2653.789,1280.927
12/8/2018,1477.983,0,794.1258,2668.905,1280.654
12/9/2018,1169.934,0,821.8442,2705.571,1400.431
12/10/2018,949.902,0,829.1763,2669.6434,1703.0261
12/11/2018,709.7761,0,847.0482,2717.488,1983.993
12/12/2018,1423.4331,0,769.7697,2546.275,1561.005
12/13/2018,1586.683,0,775.4701,2582.686,1360.096
12/14/2018,1571.33,0,774.7935,2586.655,1365.338
12/15/2018,1546.47,0,760.3889,2571.767,1352.988
12/16/2018,1522.758,0,750.2229,2554.429,1340.515
12/17/2018,1526.861,0,751.8613,2589.174,1358.305
12/18/2018,1501.8722,0,740.0307,2564.9811,1340.657
12/19/2018,1515.041,0,748.1142,2607.7336,1363.6314
12/20/2018,1496.0076,0,748.6846,2595.88,1347.698
12/21/2018,1495.9717,0,742.8029,2618.5525,1359.344
12/22/2018,1504.5921,0,757.0607,2649.1934,1377.5938
12/23/2018,1488.0394,0,740.9613,2642.0104,1365.8422
12/24/2018,1465.1331,0,731.8081,2604.2072,1335.2912
12/25/2018,1494.6103,0,732.13,2649.5806,1360.8635
12/26/2018,1474.2923,0,722.3761,2633.5268,1345.9113
12/27/2018,1494.9255,0,744.0307,2674.4722,1364.7085
12/28/2018,1476.851,0,736.0729,2673.762,1379.214
12/29/2018,1464.564,0,721.1036,2661.082,1382.501
12/30/2018,1458.489,0,716.9281,2667.513,1381.979
12/31/2018,1453.714,0,713.9928,2675.18,1381.675
1/1/2019,1456.637,0,717.9509,2694.624,1382.625
1/2/2019,1439.311,0,704.5639,2685.749,1368.654
1/3/2019,1438.732,0,711.5356,2688.54,1364.669
1/4/2019,1447.728,0,709.7346,2705.833,1391.059
1/5/2019,1447.519,0,709.0721,2721.972,1377.832
1/6/2019,1427.114,0,697.2487,2705.846,1367.733
1/7/2019,1436.389,0,697.3119,2728.5,1412.383
1/8/2019,1419.426,0,685.3442,2714.663,1391.459
1/9/2019,1418.379,0,685.5223,2720.121,1406.58
1/10/2019,1413.466,0,679.8689,2720.087,1390.569
1/11/2019,1375.781,86.65,692.4117,2694.258,1350.038
1/12/2019,1216.247,446.5,663.7985,2604.193,1322.267
1/13/2019,1222.175,811.4375,650.6771,2457.756,1110.581
1/14/2019,1160.179,847.052,666.316,2533.924,1085.922
1/15/2019,1138.346,820.3433,652.1019,2485.42,1056.854
1/16/2019,1138.759,817.7291,664.4148,2489.507,1058.206
1/17/2019,1147.5955,807.5347,664.821,2524.8967,1066.9449
1/18/2019,1158.8763,789.0915,631.1783,2557.014,1079.354
1/19/2019,1153.8547,801.3014,709.9897,2515.5782,1073.8362
1/20/2019,1156.2882,773.2779,703.2564,2554.1503,1073.3823
1/21/2019,1162.5285,787.1986,682.1563,2572.8278,1081.6866
1/22/2019,1157.3996,759.7636,676.3151,2561.0037,1073.588
1/23/2019,1158.1492,765.9213,670.4264,2565.2023,1072.3794
1/24/2019,1163.926,772.7816,665.6535,2580.7967,1079.4219
1/25/2019,1168.5388,761.7183,663.2156,2594.1911,1081.6557
1/26/2019,1164.6542,749.6669,663.7291,2584.312,1073.5219
1/27/2019,1174.099,741.9251,664.9717,2608.347,1072.818
1/28/2019,1161.295,724.3312,653.4149,2580.709,1054.317
1/29/2019,1176.818,766.2264,659.9823,2618.232,1051.629
1/30/2019,1174.111,749.6434,655.0237,2612.167,1042.365
1/31/2019,1172.4,713.1395,652.0652,2610.025,1048.312
2/1/2019,1183.54,740.007,660.3596,2635.386,1038.455
2/2/2019,1172.057,696.1497,646.6329,2610.61,1033.868
2/3/2019,1180.13,673.8916,658.1337,2630.262,1028.213
2/4/2019,1144.877,687.5032,656.3671,2549.457,1201.019
2/5/2019,1142.21,884.9267,650.7725,2544.002,1081.756
2/6/2019,1136.887,864.8843,650.3174,2530.977,1075.218
2/7/2019,1129.798,844.6454,652.3834,2513.636,1066.038
2/8/2019,1130.678,852.4963,647.7375,2518.276,1065.814
2/9/2019,1136.277,856.0253,655.2645,2530.887,1069.193
2/10/2019,1131.543,843.1498,649.4002,2521.581,1061.346
2/11/2019,1152.387,877.1782,673.3638,2568.983,952.1698
2/12/2019,1131.238,905.1696,649.8608,2525.91,1049.763
2/13/2019,1126.053,909.0013,659.0669,2513.09,1042.1
2/14/2019,1125.486,902.9075,648.1064,2513.384,1039.365
2/15/2019,1132.068,908.8893,651.6523,2529.902,1046.155
2/16/2019,1126.1383,887.2093,648.7302,2516.2679,1036.095
2/17/2019,1124.5242,883.1129,657.4552,2510.9248,1029.8833
2/18/2019,1139.5344,903.0305,643.3882,2550.3615,1043.1858
2/19/2019,1134.4539,901.4697,621.776,2538.6826,1041.0538
2/20/2019,1145.6264,900.1328,657.2167,2612.9544,1053.8866
2/21/2019,1131.2365,871.6536,653.4524,2619.1392,1031.9938
2/22/2019,1144.2873,867.6485,656.6975,2596.314,1046.0153
2/23/2019,1131.4173,826.1644,629.9223,2539.504,1028.1729
2/24/2019,1140.0519,834.8707,650.5668,2564.125,1031.9691
2/25/2019,1144.7239,885.6098,650.1824,2558.345,1038.2835
2/26/2019,1137.1968,861.8833,647.8251,2619.1392,1025.2008
2/27/2019,1147.2849,849.1503,654.4765,2594.185,1022.2928
2/28/2019,1147.438,835.3481,642.8748,2585.77,1002.5711
3/1/2019,1145.5924,815.0882,644.7115,2585.527,989.1822
3/2/2019,1132.852,789.2261,645.1401,2562.184,978.1433
3/3/2019,1158.907,816.0138,653.9507,2614.094,984.2943
3/4/2019,1160.893,850.6702,642.3182,2619.362,985.5846
3/5/2019,1162.0617,858.8757,641.1668,2638.12,989.2652
3/6/2019,1143.931,851.661,637.6379,2604.975,963.601
